hue,app_count,label_count,duration
inequality +cardinality,44,622,0.004564999835565686
equality +cardinality,44,622,0.004396999953314662
equality miss +cardinality,44,622,0.004385000094771385
!existence --cardinality,44,622,0.004717999836429954
!existence pathological,44,622,0.022978999884799123
existence --cardinality,44,622,0.004220000002533197
notin -cardinality,44,622,0.0050230000633746386
notin pathological,44,622,0.0053189999889582396
in -cardinality,44,622,0.00470399996265769
specific composite,44,622,0.004443000070750713
inequality +cardinality,644,9815,0.00889699999243021
equality +cardinality,644,9815,0.0043310001492500305
equality miss +cardinality,644,9815,0.003871999913826585
!existence --cardinality,644,9815,0.010349000105634332
!existence pathological,644,9815,0.11508499993942678
existence --cardinality,644,9815,0.004989000037312508
notin -cardinality,644,9815,0.00913999998010695
notin pathological,644,9815,0.009843999985605478
in -cardinality,644,9815,0.005080000031739473
specific composite,644,9815,0.007346999831497669
inequality +cardinality,10244,159172,0.0838709999807179
equality +cardinality,10244,159172,0.00458700000308454
equality miss +cardinality,10244,159172,0.004225000040605664
!existence --cardinality,10244,159172,0.08755400008521974
!existence pathological,10244,159172,2.0550849998835474
existence --cardinality,10244,159172,0.010188999818637967
notin -cardinality,10244,159172,0.0906599999871105
notin pathological,10244,159172,0.09612199990078807
in -cardinality,10244,159172,0.015103999990969896
specific composite,10244,159172,0.011941999895498157
inequality +cardinality,5124,79486,0.04011099995113909
equality +cardinality,5124,79486,0.004235000116750598
equality miss +cardinality,5124,79486,0.003871999913826585
!existence --cardinality,5124,79486,0.0448749999050051
!existence pathological,5124,79486,1.0368960001505911
existence --cardinality,5124,79486,0.0070760000962764025
notin -cardinality,5124,79486,0.04655599989928305
notin pathological,5124,79486,0.04915499989874661
in -cardinality,5124,79486,0.009904999984428287
specific composite,5124,79486,0.011033000191673636
inequality +cardinality,164,2539,0.00519599998369813
equality +cardinality,164,2539,0.004226000048220158
equality miss +cardinality,164,2539,0.0038709999062120914
!existence --cardinality,164,2539,0.005578000098466873
!existence pathological,164,2539,0.043797999853268266
existence --cardinality,164,2539,0.004423999926075339
notin -cardinality,164,2539,0.005913000088185072
notin pathological,164,2539,0.00647899997420609
in -cardinality,164,2539,0.0044009999837726355
specific composite,164,2539,0.004604000132530928
inequality +cardinality,24,294,0.00456200004555285
equality +cardinality,24,294,0.004478999879211187
equality miss +cardinality,24,294,0.00355600006878376
!existence --cardinality,24,294,0.005939000053331256
!existence pathological,24,294,0.019711999921128154
existence --cardinality,24,294,0.004228999838232994
notin -cardinality,24,294,0.004732999950647354
notin pathological,24,294,0.004899000050500035
in -cardinality,24,294,0.004195000045001507
specific composite,24,294,0.004901000065729022
inequality +cardinality,1284,20130,0.013494000071659684
equality +cardinality,1284,20130,0.004371999995782971
equality miss +cardinality,1284,20130,0.004392000148072839
!existence --cardinality,1284,20130,0.013977000024169683
!existence pathological,1284,20130,0.2455850001424551
existence --cardinality,1284,20130,0.0054870001040399075
notin -cardinality,1284,20130,0.01634100009687245
notin pathological,1284,20130,0.013564999913796782
in -cardinality,1284,20130,0.005080000031739473
specific composite,1284,20130,0.008170000044628978
inequality +cardinality,324,5202,0.007024999940767884
equality +cardinality,324,5202,0.004146000137552619
equality miss +cardinality,324,5202,0.003974999999627471
!existence --cardinality,324,5202,0.007226999849081039
!existence pathological,324,5202,0.06980800000019372
existence --cardinality,324,5202,0.004302999936044216
notin -cardinality,324,5202,0.008625000016763806
notin pathological,324,5202,0.007439000066369772
in -cardinality,324,5202,0.004545999923720956
specific composite,324,5202,0.006087000016123056
inequality +cardinality,84,1207,0.005937000038102269
equality +cardinality,84,1207,0.0043409999925643206
equality miss +cardinality,84,1207,0.004699999932199717
!existence --cardinality,84,1207,0.004623999819159508
!existence pathological,84,1207,0.032577999867498875
existence --cardinality,84,1207,0.00455900002270937
notin -cardinality,84,1207,0.004856999963521957
notin pathological,84,1207,0.005428999895229936
in -cardinality,84,1207,0.004276999970898032
specific composite,84,1207,0.0047240001149475574
inequality +cardinality,20484,318530,0.13999800011515617
equality +cardinality,20484,318530,0.0037939997855573893
equality miss +cardinality,20484,318530,0.0035669999197125435
!existence --cardinality,20484,318530,0.16218500002287328
!existence pathological,20484,318530,4.148465999867767
existence --cardinality,20484,318530,0.013390999985858798
notin -cardinality,20484,318530,0.1571460000704974
notin pathological,20484,318530,0.1686730000656098
in -cardinality,20484,318530,0.021896999794989824
specific composite,20484,318530,0.017089999979361892
inequality +cardinality,2564,39729,0.02355900011025369
equality +cardinality,2564,39729,0.004422000143676996
equality miss +cardinality,2564,39729,0.004278999986127019
!existence --cardinality,2564,39729,0.02537900023162365
!existence pathological,2564,39729,0.5024900001008064
existence --cardinality,2564,39729,0.005708999931812286
notin -cardinality,2564,39729,0.02518000011332333
notin pathological,2564,39729,0.027216000016778708
in -cardinality,2564,39729,0.006661000195890665
specific composite,2564,39729,0.006769000086933374
