hue,app_count,label_count,duration
inequality +cardinality,164,2391,0.0057220000308007
equality +cardinality,164,2391,0.0065910001285374165
equality miss +cardinality,164,2391,0.0037559999618679285
!existence --cardinality,164,2391,0.010049999924376607
existence --cardinality,164,2391,0.009276000084355474
notin -cardinality,164,2391,0.009059999836608768
in -cardinality,164,2391,0.011158999986946583
specific composite,164,2391,0.0058460000436753035
inequality +cardinality,24,284,0.0053820000030100346
equality +cardinality,24,284,0.006768999854102731
equality miss +cardinality,24,284,0.004918999969959259
!existence --cardinality,24,284,0.007716999854892492
existence --cardinality,24,284,0.010128000052645802
notin -cardinality,24,284,0.008922999957576394
in -cardinality,24,284,0.0073830001056194305
specific composite,24,284,0.004950999980792403
inequality +cardinality,44,529,0.004569999873638153
equality +cardinality,44,529,0.006327999988570809
equality miss +cardinality,44,529,0.003774999873712659
!existence --cardinality,44,529,0.007812999887391925
existence --cardinality,44,529,0.008379000006243587
notin -cardinality,44,529,0.0075350000988692045
in -cardinality,44,529,0.009590000146999955
specific composite,44,529,0.005276999901980162
inequality +cardinality,324,5044,0.007828000001609325
equality +cardinality,324,5044,0.006506999954581261
equality miss +cardinality,324,5044,0.004279999993741512
!existence --cardinality,324,5044,0.013121000025421381
existence --cardinality,324,5044,0.013253999873995781
notin -cardinality,324,5044,0.01272400002926588
in -cardinality,324,5044,0.015854999888688326
specific composite,324,5044,0.005149000091478229
inequality +cardinality,644,10096,0.008081999840214849
equality +cardinality,644,10096,0.004898999817669392
equality miss +cardinality,644,10096,0.0032099999953061342
!existence --cardinality,644,10096,0.022575999842956662
existence --cardinality,644,10096,0.01433899998664856
notin -cardinality,644,10096,0.018690000055357814
in -cardinality,644,10096,0.018088999902829528
specific composite,644,10096,0.0065570001024752855
inequality +cardinality,1284,19956,0.015239000087603927
equality +cardinality,1284,19956,0.006694999989122152
equality miss +cardinality,1284,19956,0.004061999963596463
!existence --cardinality,1284,19956,0.050448999973014
existence --cardinality,1284,19956,0.03605200001038611
notin -cardinality,1284,19956,0.03818399994634092
in -cardinality,1284,19956,0.049832999939098954
specific composite,1284,19956,0.004399999976158142
inequality +cardinality,5124,79345,0.045248999958857894
equality +cardinality,5124,79345,0.007120000198483467
equality miss +cardinality,5124,79345,0.003967999946326017
!existence --cardinality,5124,79345,0.37258500000461936
existence --cardinality,5124,79345,0.31932999985292554
notin -cardinality,5124,79345,0.2826890000142157
in -cardinality,5124,79345,0.4029739999677986
specific composite,5124,79345,0.01361900009214878
inequality +cardinality,2564,39660,0.024111000122502446
equality +cardinality,2564,39660,0.006927999900653958
equality miss +cardinality,2564,39660,0.005052999826148152
!existence --cardinality,2564,39660,0.10236299992538989
existence --cardinality,2564,39660,0.08774400013498962
notin -cardinality,2564,39660,0.08453799993731081
in -cardinality,2564,39660,0.10936999996192753
specific composite,2564,39660,0.00813400000333786
inequality +cardinality,84,1219,0.007479999912902713
equality +cardinality,84,1219,0.007322000106796622
equality miss +cardinality,84,1219,0.004906000103801489
!existence --cardinality,84,1219,0.00811899988912046
existence --cardinality,84,1219,0.010676000034436584
notin -cardinality,84,1219,0.00904199993237853
in -cardinality,84,1219,0.00928799994289875
specific composite,84,1219,0.009141999995335937
